암호화된요양기호,요양기관명,요양종별,시도명,시군구명,도로명주소,표시과목명,개설일자
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz,맘톡톡정신건강의학과의원,의원,서울특별시,강동구,"서울특별시 강동구 올림픽로 664, 306호 (천호동, 대우 한강 베네시티)",정신건강의학과,2021-11-16
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,맘튼정신건강의학과의원,의원,대구광역시,달서구,"대구광역시 달서구 월배로 147, 3층 302호 (진천동)",정신건강의학과,2018-03-19
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,맘편 한약국,약국,경상남도,창원시 마산회원구,"경상남도 창원시 마산회원구 내서읍 광려로 37, 대동2차상가동 1층 107호",해당사항없음,2002-05-25
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,맘편안치과의원,치과의원,경기도,하남시,"경기도 하남시 신장동로 41, 3층 301-302호 (신장동)",치과,2020-11-19
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,맘편한내과의원,의원,서울특별시,성북구,"서울특별시 성북구 동소문로 34, 지상4,5층 (동소문동3가, 연진빌딩)",내과,2007-04-20
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,맘편한내과의원,의원,부산광역시,북구,부산광역시 북구 백양대로 1202 (덕천동),내과,2006-01-12
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDIjJDgz,맘편한내과의원,의원,광주광역시,서구,"광주광역시 서구 상무평화로 78, 2층 201호 (치평동)",내과,2023-04-03
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz,맘편한내과의원,의원,경기도,의정부시,"경기도 의정부시 오목로205번길 1, 4층 402호 (민락동)",내과,2016-12-14
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,맘편한산부인과의원,의원,제주특별자치도,제주시,"제주특별자치도 제주시 1100로 3283, 지하1층, 3, 4층 (노형동, 영화빌딩)",산부인과,2016-03-02
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,맘편한약국,약국,강원특별자치도,춘천시,"강원특별자치도 춘천시 스포츠타운길 496, B103호 (온의동)",해당사항없음,2024-01-22
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz,맘편한약국,약국,충청남도,당진시,"충청남도 당진시 정안로 20, 롯데마트 2층 (원당동)",해당사항없음,2023-06-22
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,맘편한약국,약국,충청남도,천안시 서북구,충청남도 천안시 서북구 오성로 1 (두정동),해당사항없음,2017-08-24
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,맘편한약국,약국,전북특별자치도,전주시 덕진구,전북특별자치도 전주시 덕진구 기린대로 460 (덕진동1가),해당사항없음,2019-03-15
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,맘편한약국,약국,대구광역시,중구,"대구광역시 중구 동덕로 91, 1층 (대봉동)",해당사항없음,2020-03-26
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,맘편한약국,약국,울산광역시,중구,"울산광역시 중구 성안로 194, B동 1층 (성안동)",해당사항없음,2014-11-05
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,맘편한약국,약국,경기도,의정부시,"경기도 의정부시 청사로 50, 제203호 (금오동)",해당사항없음,2025-12-30
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,맘편한약국,약국,경기도,화성시,"경기도 화성시 효행로 1337-23, 201동 108호 (반월동, e편한세상 신동탄)",해당사항없음,2020-06-22
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,맘편한여성의원,의원,경상남도,창원시 마산회원구,"경상남도 창원시 마산회원구 북성로 108, 정영빌딩 2층 (회원동)",일반의,2022-05-11
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,맘편한유치과의원,치과의원,서울특별시,성북구,"서울특별시 성북구 종암로 167, 403호 (하월곡동, 동일하이빌뉴시티)",치과,2012-03-23
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,맘편한윤호준한의원,한의원,대구광역시,달서구,"대구광역시 달서구 조암남로 41, 3층 (월성동)",한방,2007-03-08
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,맘편한정신건강의학과의원,의원,부산광역시,동래구,"부산광역시 동래구 명륜로 90, 호원메디컬 5층 (수안동)",정신건강의학과,2020-03-31
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,맘편한정신건강의학과의원,의원,경기도,부천시 원미구,"경기도 부천시 원미구 부일로 293, 4층, 5층 (상동, 엘티타워)",정신건강의학과,2016-08-16
JDQ4MTYyMiM1MSMkMSMkOCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,맘편한치과의원,치과의원,충청북도,진천군,충청북도 진천군 진천읍 중앙동로 64,치과,2016-03-23
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDYjJDgz,맘편한한의원,한의원,대전광역시,서구,"대전광역시 서구 도마5길 14, 1층 (도마동)",한방,2023-09-11
JDQ4MTYyMiM4MSMkMSMkOCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz,맘편한한의원,한의원,제주특별자치도,서귀포시,"제주특별자치도 서귀포시 천제연로 200, 2층 (중문동)",한방,2023-06-26
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,맘한의원,한의원,경기도,용인시 수지구,경기도 용인시 수지구 샘말로 38(고기동),한방,2021-12-15
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMTkxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,망경약국,약국,경상남도,진주시,경상남도 진주시 천수로 176-5 (망경동),해당사항없음,2016-03-07
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,망고약국,약국,서울특별시,은평구,"서울특별시 은평구 불광로 59, 1층 나-1호 (불광동)",해당사항없음,2024-01-23
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,망고약국,약국,대구광역시,동구,"대구광역시 동구 효목로 56, 1층 (효목동)",해당사항없음,2021-09-28
JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDgjJDgz,망룡보건진료소,보건진료소,전라남도,순천시,전라남도 순천시 월등면 복사골길 116 (망룡보건진료소),해당사항없음,1986-07-01
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,망성금지보건진료소,보건진료소,전북특별자치도,익산시,전북특별자치도 익산시 망성면 금지길 22-47,해당사항없음,1987-12-27
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz,망성내촌보건진료소,보건진료소,전북특별자치도,익산시,전북특별자치도 익산시 망성면 내촌1길 12,해당사항없음,1981-09-21
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,망성선리보건진료소,보건진료소,전북특별자치도,익산시,전북특별자치도 익산시 망성면 선리1길 10-1,해당사항없음,1986-01-02
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,망우기독의원,의원,서울특별시,중랑구,서울특별시 중랑구 봉우재로 235 (망우동),일반의,1974-12-20
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,망우역튼튼척의원,의원,서울특별시,중랑구,"서울특별시 중랑구 상봉로 131, 2층 201호 (상봉동, 상봉 듀오트리스)",일반의,2022-09-28
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,망우이지함피부과의원,의원,서울특별시,중랑구,"서울특별시 중랑구 망우로 422, 4층 (망우동)",피부과,2011-03-15
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,망운가정의원,의원,전라남도,무안군,전라남도 무안군 망운면 운해로 1401,일반의,2003-07-04
JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,망운보건지소,보건지소,전라남도,무안군,전라남도 무안군 망운면 압창길 5,해당사항없음,1963-01-01
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDAjJDgz,망원 올리브약국,약국,서울특별시,마포구,"서울특별시 마포구 월드컵로 74, 원천빌딩 1층일부(전면 오른쪽) (서교동)",해당사항없음,2024-02-26
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,망원365 한의원,한의원,서울특별시,마포구,"서울특별시 마포구 월드컵로 80, 서교양경회관 2층 (서교동)",한방,2023-03-13
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz,망원경희한의원,한의원,서울특별시,마포구,"서울특별시 마포구 월드컵로13길 19, 2층 (망원동)",한방,2012-03-14
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzExIyQyIyQzIyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,망원그랜드약국,약국,서울특별시,마포구,"서울특별시 마포구 월드컵로 79, 유용빌딩 1층 (망원동)",해당사항없음,2020-04-16
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,망원동약국,약국,서울특별시,마포구,"서울특별시 마포구 망원로 69, 1층 (망원동)",해당사항없음,2017-06-05
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,망원동한의원,한의원,서울특별시,마포구,서울특별시 마포구 망원로8길 70 (망원동),한방,2006-01-24
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,망원솔약국,약국,서울특별시,마포구,"서울특별시 마포구 월드컵로 86, 1층 (서교동)",해당사항없음,2025-09-08
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,망원시장약국,약국,서울특별시,마포구,"서울특별시 마포구 월드컵로13길 56, 1층 (망원동)",해당사항없음,2020-12-17
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzQxIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,망원우리약국,약국,서울특별시,마포구,"서울특별시 마포구 망원로8길 55, 구앤윤브릭하우스 1층 (망원동)",해당사항없음,2019-05-24
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,망정보건진료소,보건진료소,경상북도,칠곡군,경상북도 칠곡군 석적읍 호국로 685,해당사항없음,1983-09-19
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQyIyQ5IyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz,망포4층약국,약국,경기도,수원시 영통구,"경기도 수원시 영통구 덕영대로 1470, 망포역 플래티넘베이스 405(일부)호 (망포동)",해당사항없음,2023-03-06
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQzIyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,망포드림약국,약국,경기도,수원시 영통구,"경기도 수원시 영통구 영통로 157, 스타프라움 A동 107호,108호 (망포동)",해당사항없음,2024-05-08
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,망포세우린한의원,한의원,경기도,수원시 영통구,"경기도 수원시 영통구 영통로 136, 센트럴타워 301호 (망포동)",한방,2020-03-24
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,망포약국,약국,경기도,수원시 영통구,경기도 수원시 영통구 영통로90번길 4-2 (망포동),해당사항없음,2003-06-16
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz,망포우리약국,약국,경기도,수원시 영통구,"경기도 수원시 영통구 덕영대로 1478, 망포역 포레 스퀘어 610호 (망포동)",해당사항없음,2021-01-24
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz,맞춤치과교정과치과의원,치과의원,경기도,김포시,"경기도 김포시 김포한강1로 85, 6층 (장기동)",치과,2015-03-03
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,맞춤한의원,한의원,서울특별시,강남구,"서울특별시 강남구 개포로 615, 석탑프라자, 개포3동주민센터 303호 (개포동)",한방,2012-09-17
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz,맞춤한의원,한의원,서울특별시,송파구,"서울특별시 송파구 석촌호수로 78, 15,16,17,24,25,26,27호 (잠실동, 1층)",한방,2016-07-21
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,매가약국,약국,대구광역시,달서구,"대구광역시 달서구 성서로 420, 113호 (이곡동, 성서메가타운)",해당사항없음,2004-04-21
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,매곡365약국,약국,경기도,화성시,경기도 화성시 팔탄면 3.1만세로 768,해당사항없음,2023-05-03
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,매곡가족치과교정과치과의원,치과의원,광주광역시,북구,"광주광역시 북구 매곡로 55, 203호 (매곡동)",치과,2010-05-03
JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,매곡경희한의원,한의원,울산광역시,북구,"울산광역시 북구 매곡1로 15, 3층 (매곡동)",한방,2010-07-22
JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,매곡보건지소,보건지소,충청북도,영동군,충청북도 영동군 매곡면 민주지산로 359-4 (매곡보건소),해당사항없음,1986-01-01
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz,매곡보건진료소,보건진료소,경기도,양주시,경기도 양주시 남면 휴암로443번길 29-4 (매곡보건진료소),해당사항없음,1987-12-07
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,매곡보건진료소,보건진료소,경기도,이천시,경기도 이천시 호법면 이섭대천로100번길 40,해당사항없음,1983-12-15
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,매곡보건진료소,보건진료소,경상북도,의성군,경상북도 의성군 사곡면 의성사곡로 1300,해당사항없음,1984-04-26
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,매곡약국,약국,울산광역시,북구,"울산광역시 북구 매곡1로 15, 농소농협 1층 (매곡동)",해당사항없음,2019-07-19
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,매곡종로약국,약국,광주광역시,북구,광주광역시 북구 매곡로 61(매곡동),해당사항없음,2021-10-06
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,매곡한사랑약국,약국,광주광역시,북구,광주광역시 북구 매곡로 34 (매곡동),해당사항없음,2014-01-02
JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,매곡한의원,한의원,울산광역시,북구,"울산광역시 북구 매곡1로 46, 대우프라자 303호 (매곡동)",한방,2022-04-19
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,매교베스트약국,약국,경기도,수원시 팔달구,"경기도 수원시 팔달구 정조로 667, 106호 (매교동)",해당사항없음,2022-06-14
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,매교성모이비인후과의원,의원,경기도,수원시 팔달구,"경기도 수원시 팔달구 세지로 148, 서진빌딩 4층 (인계동)",이비인후과,2022-11-07
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,매교수한의원,한의원,경기도,수원시 팔달구,"경기도 수원시 팔달구 매산로 102, 306~307호 (교동)",한방,2011-06-02
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz,매교푸른약국,약국,경기도,수원시 팔달구,"경기도 수원시 팔달구 인계로 20, 상가1동 B105호 (매교동)",해당사항없음,2022-09-06
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,매교하늘이비인후과의원,의원,경기도,수원시 팔달구,"경기도 수원시 팔달구 정조로 667, 504,505호 (매교동)",이비인후과,2022-08-01
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz,매그너스요양병원,요양병원,경기도,남양주시,경기도 남양주시 수동면 지둔로445번길 33-51 (매그너스요양병원),해당사항없음,2007-05-08
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,매그넘의원,의원,부산광역시,동래구,"부산광역시 동래구 중앙대로 1523, SK HUB SKY 2층 A2-14일부, A2-15~17전체호 (온천동)",일반의,2024-05-16
JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQyNjEwMDIjNzEjJDEjJDgjJDgz,매금보건진료소,보건진료소,충청북도,영동군,충청북도 영동군 용산면 남부로 1402,해당사항없음,1985-10-01
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,매난국죽한의원,한의원,서울특별시,양천구,"서울특별시 양천구 오목로 22 (신월동, 뉴스타빌딩)",한방,2004-05-04
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNjEjJDEjJDQjJDgz,매듭병원,병원,경기도,수원시 영통구,"경기도 수원시 영통구 태장로 68, 매듭병원 (망포동)",일반의,2022-09-30
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,매디플란트 치과의원,치과의원,경기도,고양시 덕양구,"경기도 고양시 덕양구 권율대로 889, 402호 (신원동, 파스텔시티2)",치과,2016-02-23
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,매류보건진료소,보건진료소,경기도,여주시,경기도 여주시 능서면 양화로 621,해당사항없음,1983-03-31
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNTEjJDEjJDIjJDgz,매산약국,약국,경기도,광주시,"경기도 광주시 회안대로 21, 1층 (매산동)",해당사항없음,2002-10-04
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,매산약국,약국,경기도,수원시 팔달구,"경기도 수원시 팔달구 덕영대로 923-1 (매산로1가, 새수원 빌딩)",해당사항없음,2017-06-09
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,매산연세마취통증의학과의원,의원,경기도,수원시 팔달구,"경기도 수원시 팔달구 매산로 102, 3층 301,302,303호 (교동)",마취통증의학과,2019-03-22
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,매산온누리약국,약국,경기도,수원시 팔달구,"경기도 수원시 팔달구 매산로 102, 101,108호 (교동)",해당사항없음,2023-10-11
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz,매산힐스치과의원,치과의원,경기도,수원시 팔달구,경기도 수원시 팔달구 갓매산로 38 (매산로2가),치과,2007-06-29
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,매송보건지소,보건지소,경기도,화성시,경기도 화성시 매송면 매송로 43,해당사항없음,2008-06-30
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,매요보건진료소,보건진료소,전북특별자치도,남원시,전북특별자치도 남원시 운봉읍 매요길 51 (매요보건진료소),해당사항없음,1984-12-15
JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNjEjJDEjJDgjJDgz,매원보건진료소,보건진료소,강원특별자치도,삼척시,강원특별자치도 삼척시 근덕면 궁촌길 480,해당사항없음,1995-01-01
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,매음보건진료소,보건진료소,인천광역시,강화군,인천광역시 강화군 삼산면 어류정길 36,해당사항없음,1981-01-01
2026.1.1. 이후 폐업된 요양기관 등,매일25시약국,약국,경상북도,구미시,"경상북도 구미시 인동26길 22, 초석빌딩 (진평동)",해당사항없음,2025-05-29
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,매일36.5의원,의원,서울특별시,금천구,"서울특별시 금천구 가산디지털1로 1, 더루벤스밸리 208호 (가산동)",일반의,2018-04-02
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,매일365의원,의원,울산광역시,남구,"울산광역시 남구 삼산로 277, 4층 (삼산동)",일반의,2025-03-19
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,매일건강약국,약국,광주광역시,광산구,"광주광역시 광산구 내상로 59, 1층 (송정동)",해당사항없음,2016-02-01
